my,152619,2.0228324607044343,6.5832397108224985,36.478803456,1,485.78060095720946
out,150958,2.016734561081664,4.854000903643695,7.683956994177539,11.18755076103373,841.5279368140258
so,147324,2.0032219348452878,5.092748393847701,6.705014328336704,1,68.40392115385568
did,143405,1.9883763019437963,6.2173475640663325,4.1859272581821685,3.543920490480955,183.39157119213056
about,142118,1.9834369534499323,5.490531323586815,7.341464662321426,30.39585025367791,2430.1315443077146
your,138334,1.968724257187976,5.273384922262549,7.963185131827577,8.482301747366435,701.2532643382597
now,137801,1.966628549988094,6.471727091705532,7.140436197713136,15.837834793984003,1439.3389769188384
me,137151,1.9640648507621528,6.134432901608321,5.918665719651409,1,71.31059434970416
no,137026,1.9635708235195104,5.05217596011464,8.84557247292393,1,87.75077957815941
more,134029,1.9516270908570181,5.709840200167143,9.766684375998333,18.736628313683973,2039.1979535943206
other,129451,1.933003691993815,5.768497535992788,11.712658904660643,30.563239188266667,3991.6299373771317
just,125465,1.9163961024048803,9.03983217786528,8.447376527381717,18.637523656320003,2727.4431506283445
these,125442,1.9162991719987867,5.512266358509689,10.404770254895364,29.276872756053336,3217.7380581851926
also,124884,1.9139436026888603,5.066099026726851,17.45029791322408,40.0,6768.082565688584
people,123916,1.9098390967214716,6.029263801514052,12.556120444919317,19.13986752045056,2767.2950501480414
any,123655,1.9087284343916715,4.875714792729393,11.41447199302268,9.569520482678787,1016.5492864619898
first,118699,1.8873089894708674,5.963799874189838,9.414997510216528,35.35278816,3746.363817820945
only,115994,1.875343795968811,5.177382699215848,20.962668618467365,40.0,8141.374348831854
new,114655,1.869346022757582,6.1730078658192085,9.83979586557508,22.22483571008,2523.545715737862
may,113024,1.8619713844469081,5.89593864627817,3.8580751692659554,10.327197638317058,437.40035515667824
very,111538,1.8551849773178306,8.946493471302233,10.104910910841825,36.268928272,6082.852418000536
should,111236,1.8537977801869616,6.2967294913049106,14.705160866426441,30.551480452355484,5244.202266644185
as,111083,1.853093953876821,4.830336585521342,5.119732471555663,1,45.82707104654712
like,108988,1.843385227138667,7.182146206007981,30.10929006184367,40.0,15945.232324137669
her,108710,1.842086779702094,6.585304528673168,8.893555965793606,32.61151776,3518.2962288964663
than,108618,1.8416565481950042,5.925379632476327,10.883381202727113,40.0,4750.602077051871
as,106427,1.831331618018096,4.830336585521342,5.119732471555663,1,45.28888780470438
how,101508,1.8075776591147141,8.146188584985364,5.277564268185723,18.032874439680004,1401.3606366783258
well,96080,1.7803777185857825,6.14398935377889,8.278778871048365,23.261926088657923,2106.5635195894815
way,95313,1.7764451674057475,6.2932606488961484,5.28254424721016,3.5517355686089083,209.7545035758549
our,95001,1.7748389278597478,5.34864120481286,7.767569726655598,11.110765741649924,819.2785091537384
as,91583,1.756987106474197,4.830336585521342,5.119732471555663,1,43.45034572467902
between,90541,1.751449027128507,5.604108551391405,12.719457815123214,33.0665501487616,4128.2075882397085
years,90173,1.7494821337090698,4.876525313089452,7.753910930992778,25.550560963763203,1690.2122387115267
er,89838,1.7476865589605752,4.837168659896481,5.289756588428705,1,44.71883333418282
many,89659,1.746725144339864,5.68650193130539,8.858531365376725,7.558005609117032,665.0261151535226
those,88862,1.7424274816597658,5.691497894041483,9.940818539724813,29.922123586421282,2949.822271435823
there,88490,1.7404119873471315,5.589266000460994,10.710241341422186,26.745307538926657,2786.465677553268
being,87105,1.732853678505886,6.030363521003513,14.310453961160253,27.656120786378352,4135.7098255611
because,85183,1.7222192806636825,6.013444018390197,11.437370965778031,31.98634649814113,3788.807707990658
do,83661,1.7136741196357763,5.763236304370302,15.445783991232826,1,152.54733390232565
yeah,83382,1.7120955086104948,5.950132828552735,10.060355965749235,40.0,4099.472597929636
three,79759,1.6912401980760494,5.589266000460994,15.380453201608871,20.664756793409467,3004.412099353563
down,76798,1.6736800077854839,6.473873437503742,12.343614214447456,23.939429377660943,3201.7894369006435
such,75524,1.6659734889921112,7.746256393897102,26.707079108115963,33.9496443312,11700.96217350614
back,75494,1.6657908861606754,9.127234942237237,20.563122335170803,40.0,12505.72176468006
good,74839,1.6617908958958973,5.863880243203591,8.681105535123123,36.649838407999994,3100.3346039315143
where,74609,1.6603803061052247,6.643349079418017,9.648728602949591,31.218858867993323,3322.628317940579
year,73757,1.6551273915152744,4.8108224778985225,6.396772234068211,26.862778815564802,1368.2409400071715
through,73166,1.6514577786249427,6.7331969053179135,19.4274449324244,37.41107863424,8081.736875887461
must,72059,1.6445260785232954,5.69351064449385,16.59058973606228,28.928757372928,4493.787219017585
still,71717,1.642368994868537,5.197258792080522,4.857703940215814,29.692078289615097,1231.166301617876
even,70962,1.6375805060380062,8.605554297389483,13.756500968541848,29.094136713087998,5640.206013710317
know,70238,1.6329538545809292,8.186195774635127,18.093624131808756,27.918917396992,6752.742309003419
too,70164,1.6324790226619355,4.710911409262223,4.710073023023515,15.091846742272004,546.6666412237945
here,69947,1.6310845160556628,5.976479010550692,7.237237214551692,26.828288301989986,1892.7255118631304
get,69636,1.6290804649859953,5.02443488217233,5.847394532351139,12.184762526945287,583.1888669709859
own,69459,1.627937000361975,6.471727091705532,10.79252932605477,7.878858755321883,895.8686548665022
does,68725,1.6231725329942255,5.2039529296942595,10.155128139868976,31.01532968832,2660.4791180968105
oh,68413,1.6211361459526163,7.563868200034388,20.66407276541763,1,253.38410303435867
last,68063,1.618843718336572,4.814662483291844,7.24876370673551,34.3017049872,1937.9850500095918
no,67999,1.6184236089367612,5.05217596011464,8.84557247292393,1,72.32636158106364
more,67198,1.6131413009243631,5.709840200167143,9.766684375998333,18.736628313683973,1685.5240712296716
going,64163,1.5927029074904344,5.912309224618916,7.043204804445746,9.013715141536712,597.813969708582
so,64028,1.5917776647915611,5.092748393847701,6.705014328336704,1,54.354353845111895
erm,62603,1.5819239827487608,5.931066888942113,12.52818628447244,26.752209216,3144.6063473006084
after,62570,1.5816938767247304,5.531916789613309,18.678671122916253,35.65867320853334,5827.861572949012
us,62350,1.5801575865056106,5.30738263541991,6.730222606478918,1,56.4430181876935
government,62163,1.5788486506148682,6.909306951076402,17.03659145134719,32.33070005679081,6008.593236520835
might,61446,1.5738033125233972,6.963031909199181,19.7430788424261,28.572397157968695,6181.735211232541
same,61402,1.5734923107806664,5.482384743564832,8.837501893375522,23.183058510815524,1767.3981106409924
much,60838,1.5694914684994068,8.491138067192155,38.100266513066664,40.0,20310.13765188673
see,60628,1.5679949313635482,4.4797805220732325,4.40658035074727,4.853789670126844,150.23946839748027
yes,60592,1.5677380054069205,4.77898506154935,6.548154906697034,40.0,1962.40253310079
go,59772,1.561855638892703,5.964524182036878,4.57238511468837,1,42.59508564677401
make,59664,1.5610765413236691,7.529951035957518,20.367560337222514,40.0,9576.688305608224
day,58863,1.555266125424608,5.349755022233168,12.798074883470143,40.0,4259.349194559065
man,58769,1.554580507581934,5.899463883536646,3.3920484737669696,5.546490735555278,172.54648097354826
another,58182,1.5502809829289312,5.488859426220071,9.78894248816927,27.831428841963554,2318.268894747726
world,58070,1.5494570660699638,6.383839925852022,26.143012781018708,40.0,10343.729673216181
see,57933,1.548447673105062,4.4797805220732325,4.40658035074727,4.853789670126844,148.36652249016834
got,57451,1.544882581016156,5.323154108058653,6.2533275398550305,26.546044588799997,1365.1347198030828
work,57401,1.5445115198868642,8.30273154394079,21.524017041358277,40.0,11040.670943126315
however,57150,1.5426452482995356,8.475275145962382,10.399735514350478,25.5440602539776,3473.2184270535276
life,56592,1.538474961899878,6.205619787897469,9.611491522121186,13.616748850192675,1249.5102137098618
again,56229,1.535746022892417,5.33503415867997,6.195188959323326,14.337248339072444,727.7412105961957
against,56208,1.535587760492027,5.122131629622174,6.955896351302287,21.75964132928588,1190.5022245531347
think,56091,1.5347052281691924,7.640240315708393,18.567921255732344,40.0,8708.738873059974
never,55899,1.533254077008816,7.989310410633526,12.4710373743226,30.242043323392,4619.948510787891
under,55498,1.5302116069564706,5.337654039613006,13.388122280418637,40.0,4374.028163527087
one,55038,1.526701824287552,4.751451458804181,6.341551316086842,8.987511826764802,413.4428706268275
most,54966,1.526150546414597,5.586193523707746,10.800508655591841,40.0,3683.1342921200885
old,54595,1.523301615210375,5.694678470254366,28.89262482544899,40.0,10025.40902521342
over,53619,1.515739305205339,8.946129486109887,17.81148316810134,36.268928272,8759.806236934523
know,53034,1.5111586745092342,8.186195774635127,18.093624131808756,27.918917396992,6249.0835784179835
something,52452,1.5065650827583872,6.023205619584624,8.85296059532616,30.13280122506501,2420.7147970868027
mr,52382,1.5060101063532711,6.821599105321538,23.622870403467783,1,242.68713051968416
take,51486,1.4988585203755362,6.510338689224724,21.709839858638063,40.0,8473.851225490273
why,50877,1.4939460712657062,8.146673898575159,28.441601384071646,40.0,13846.158208254441
each,50732,1.4927701703118734,7.260399819530342,18.85349661620875,40.0,8173.449507652664
while,50548,1.491274483820772,6.958277724344374,9.226609572034128,31.169091151189335,2984.184211665685
part,50195,1.4883939691426453,5.680503205331986,12.16979613909897,27.523003846656,2831.9386774716145
on,49967,1.4865256611518824,5.05217596011464,4.583231107294143,1,34.42093280602676
number,49286,1.4809083107965504,6.1160230766689185,24.634595858916114,40.0,8924.88685338791
made,48397,1.4734900246481855,5.817628698826132,6.536790883083826,36.315160944,2034.9126178180893
different,48373,1.4732883930135754,5.993518671303314,6.681567652221066,32.256623153115775,1903.123186769668
really,48062,1.4706690082415874,5.059735919273179,7.081432585655872,12.576554735882452,662.7131700473343
went,48028,1.470381901120618,5.639859389389957,7.246047922761608,24.06201914191524,1445.8781500245273
came,46919,1.46093537660231,6.76972158973205,8.58000430691195,23.183058510815524,1967.252252148458
after,46739,1.459386918049304,5.531916789613309,18.678671122916253,35.65867320853334,5377.213040348776
children,46577,1.4579896090080404,6.604010303781465,20.200735455762448,40.0,7780.174603500649
always,46228,1.4549673568689456,5.6830029866256035,17.25380244796717,26.35487089903223,3759.9047957762214
four,46115,1.4539852652750525,6.367354941355111,13.644122763837611,25.555382870824964,3228.1007111495546
without,45867,1.4518237537588463,6.240891433507057,11.009462094154566,29.390849767211133,2931.8298942534625
one,45845,1.4516315984631696,4.751451458804181,6.341551316086842,8.987511826764802,393.1132625988024
within,45042,1.444571773171815,6.6456411420679355,11.742292252719785,40.0,4509.089828460767
system,44651,1.4411011414373633,5.2725948576061334,18.36354409270028,35.2484046368,4918.297911976667
local,44220,1.4372498641879505,6.194261258719755,18.8967868046456,40.0,6729.29782682734
during,44013,1.4353905106369922,5.852095619085924,10.375181706094338,30.742090589783764,2679.2336791419843
most,43792,1.4333984014008547,5.586193523707746,10.800508655591841,40.0,3459.2909715706332
although,43635,1.431978765462474,6.4608678491034635,18.625425271267087,35.96111634583699,6196.790285912845
next,43139,1.4274693595213779,8.478905873718826,17.96429318896644,31.732759529920003,6899.610653564151
small,43008,1.4262721042609592,5.778932424424209,12.559867439742845,28.76249666640214,2977.567677153603
case,42924,1.4255030084420974,6.0248399164369975,7.060899346070634,21.649966528907267,1312.8977378392728
great,42691,1.423363963533556,5.02379520546324,8.039926221512156,20.711683982520594,1190.7356814972422
things,42409,1.4207637393624195,6.148970773200457,15.893748902916414,30.742090589783764,4268.586031614368
social,41605,1.4132809415600052,6.040749647971951,13.92882149932972,40.0,4756.567934903234
end,41468,1.4119954694406938,5.229502239156228,22.387490760821695,40.0,6612.399242699595
say,41291,1.4103301159248165,4.902763081884767,7.584242311866733,15.071340046361602,790.3614616379499
quite,41169,1.4091792333525657,9.547102553734934,8.952761746536396,22.025743499630938,2652.9277750521537
both,41162,1.4091131242327204,6.884366937496114,11.638184004880625,36.249426896,4092.5711095836778
group,41030,1.4078649682035311,6.312947865019327,10.622470943036095,40.0,3776.406603845317
five,40738,1.4050935300711718,10.082234210092935,16.98677245707972,36.316706495999995,8739.354200329077
about,40710,1.4048270207856755,5.490531323586815,7.341464662321426,30.39585025367791,1721.211481700508
every,40114,1.3991224357932655,7.987195268278439,14.42657705461937,30.242043323392,4875.55942134624
women,39886,1.3969239128902988,6.3368094156666475,11.075192141162919,26.134855804032004,2562.2103139777323
says,39773,1.3958309199518557,4.9619064748768675,15.07550965260449,18.4695440369408,1928.455251083063
party,39561,1.3937742675941782,5.553925779187913,18.187162784324226,31.682002564437333,4460.361850000944
important,39265,1.390889322673316,5.630784421232784,12.29823725220748,32.73217300380979,3152.674823139477
place,39201,1.3902634815719384,6.630702658868769,11.712506805014387,27.5460575483648,2974.1712769786677
house,39116,1.389431141490199,5.978500825418372,5.6118598064097185,17.7747372275092,828.5893067006838
took,38831,1.386630760822472,6.865584012802646,6.011357527865561,10.383856018154681,594.2504679105756
before,38670,1.385042207435682,6.110552241768966,13.677970805737003,31.461209634441985,3642.005175377834
information,38641,1.384755561710985,5.747271287652702,11.974502525272435,26.739928913414143,2548.311675200524
men,38324,1.3816120229040527,5.77568586320123,5.346823620647399,17.983705626496008,767.2991391675927
often,37640,1.374764423704717,5.543652897499323,13.449507316366356,28.58538000816214,2930.0474977003787
seen,37541,1.373765876640508,4.624383338151686,4.529380741045976,16.17105472306342,465.3114380358871
money,37355,1.3718846501515347,5.484166759611508,12.391097318867315,25.287498182254936,2357.457550922231
school,37331,1.3716414175259415,6.859913338051452,21.42206302718149,28.934299505337602,5832.214456374961
national,37211,1.3704235530178361,4.9368264056902875,6.080266616711796,20.735509650769746,852.9822775801381
fact,36970,1.367969057933992,7.068482666698906,21.345183087484088,40.0,8255.860521907238
night,36521,1.363365085741322,6.350897597069914,17.249019633935333,28.572397157968695,4267.35106684872
had,36378,1.361890184805797,7.027741752771477,9.851299852154582,40.0,3771.4765667425863
given,36297,1.361052888089336,8.56930414120169,13.194020707508223,37.544470997333335,5777.54995613934
second,35922,1.357158785773262,6.027114590614355,14.646963849833595,36.849915596,4414.9340268173855
point,35876,1.3566790853295823,5.694422220632053,7.929287189794014,23.155430197847043,1418.449234038844
off,35628,1.3540851724549834,7.964384145268654,8.667099731621384,4.925766383592859,460.4111007377794
done,35473,1.3524573307976933,5.183666712827729,9.376295541135503,24.4937559133824,1610.0794846002177
having,35274,1.350359823625958,8.883238505540206,8.511462266413604,23.19655705978589,2368.3644777361505
thing,35203,1.3496093929658517,6.350897597069914,9.867186128645518,27.656120786378352,2338.986882354398
british,35174,1.3493025637786578,6.362544945487085,14.25801154984976,40.0,4896.200143692371
london,35142,1.3489637809836703,5.37442985289657,17.612217210671552,40.0,5107.480443062934
taken,35108,1.3486035794151963,6.219909308657189,17.476125274389393,40.0,5863.723738851109
think,35104,1.3485611861559579,7.640240315708393,18.567921255732344,40.0,7652.457950238715
area,35096,1.3484763891427685,4.6792525885429965,4.124868208169041,6.253973630063956,162.77434588883824
perhaps,35039,1.3478718049353573,6.669777388273607,19.097750323023156,40.0,6867.5547492723
company,35026,1.3477338175880555,6.673825625430338,16.714069068228223,33.91390409653576,5098.4593528753185
in,34946,1.346883847370586,5.37480476439465,6.365888541303516,1,46.08418044909764
all,34704,1.3443040798697574,5.212154040411499,4.840466657091614,6.287489999206421,213.24521717518454
family,34455,1.3416360579906166,6.393382105706853,13.237398620597318,32.69115058688,3711.9168258691852
hand,34357,1.3405821639310853,6.535354261175369,17.173629962049226,40.0,6018.450092675834
already,34292,1.3398819513005913,5.1146431008149245,17.38108182215572,31.830575383560358,3791.431066938329
possible,34178,1.3386515616756427,5.966132664049573,10.205283281175296,25.70190101499563,2094.839558002022
over,34115,1.3379703341617084,8.946129486109887,17.81148316810134,36.268928272,7732.438446224319
nothing,34064,1.3374181967608536,5.97983427222555,9.374764492087948,24.586928559230568,1843.4061053409528
when,33947,1.3361492630784004,7.150149965921043,11.385179877648394,40.0,4350.80896827244
mm,33893,1.3355625330780194,8.118863347033379,10.814079810995104,1,117.25976763907762
home,33783,1.3343652452917196,6.849150550821355,7.988918825299332,36.492142368,2664.39618569505
large,33768,1.334201760154265,5.327224973847298,14.577281367925641,35.8948503584,3719.0432658133827
yet,33658,1.3330012595010532,4.412677496965695,8.271654923713491,40.0,1946.1895993135304
business,33573,1.3320716525869076,5.520295994166525,7.14500176125246,26.834264047104448,1409.8794495035547
in,33413,1.3303171708021284,5.37480476439465,6.365888541303516,1,45.517344850086566
water,33287,1.3289312296929845,5.509383430394398,4.762542602835548,23.444947079834826,817.5110589976423
side,33240,1.3284132788688687,5.365267331834264,4.4193540941371126,23.67482002303685,745.7101607403243
whether,33169,1.327629835943471,6.762676517631261,12.349986970430713,35.83817275456,3973.818029904362
days,33048,1.3262918698612296,5.297150430138169,18.55139803367343,30.933874013759997,4031.738629485069
used,32968,1.3254053150596083,5.311270050480364,6.58093591576909,23.634540141352833,1094.9187924913317
john,32813,1.3236831724338978,10.42251941674373,22.444762342725692,40.0,12386.019609962586
development,32276,1.3176708386384954,6.950132713096946,14.18416204977168,31.588446370722497,4103.287836685131
week,32216,1.316994581793683,7.735109022669439,17.74523111601817,28.922215483903997,5228.337868276522
state,32067,1.3153112571587842,4.37830070948607,4.4949652082449125,5.105470291817928,132.15883798534344
give,32016,1.3147337846766716,9.447082229905348,16.0003671027965,36.316706495999995,7217.2528692454125
head,31925,1.31370173584073,6.3083069286244235,9.07112238422981,36.254271824,2725.3971808643887
want,31871,1.3130883038106185,5.732692904641519,5.512396924247739,18.318509638134273,760.1218726098606
ca,31730,1.3114830086922324,7.405010277855778,10.426491635895651,1,101.25734436775747
right,31638,1.3104327953486428,6.444126212514444,16.717541901560363,28.572397157968695,4033.647009293698
almost,31588,1.3098610994618622,5.403945569007165,15.609481075622213,40.0,4419.617325383687
country,31408,1.3077975526877965,5.782975639151641,8.905735678944676,33.332020293001214,2245.0360642560217
much,31284,1.3063710113763587,8.491138067192155,38.100266513066664,40.0,16905.20502851549
himself,31082,1.3040383366722967,6.880322202671852,16.03658905382908,38.592320031999996,5552.799900391486
find,31052,1.3036909643905945,6.6633545386673845,21.34869334692209,40.0,7418.205625856332
council,31032,1.3034592478399563,6.7723041655263945,13.22770760753724,40.0,4670.66254701583
power,30962,1.3026473873338664,6.533450857789807,6.79842039166622,27.441326675797335,1587.7518298079528
come,30909,1.3020318083914508,6.90092749389523,10.687025938011327,36.492142368,3504.170930131148
thought,30871,1.301589979285538,6.521208204816843,20.203466624615892,35.153339615004384,6028.29847494391
young,30831,1.3011244703616183,5.502056968411814,5.53263903951107,28.617945917694314,1133.4822485515829
room,30794,1.3006934850908303,5.9338796195818855,6.931542377599758,27.284398096000004,1459.6810058228386
able,30410,1.2961982624064918,5.649554791302186,9.530694083399704,20.943900971648002,1461.732036405075
political,30366,1.2956805649767034,6.11449813543689,9.407842394710014,36.642706005953826,2731.092016713917
six,30355,1.295551055755834,10.499256562819406,10.823860447352898,9.758842938553858,1436.790982389231
later,30326,1.2952094593831427,4.758730119821434,6.509898548077978,23.444947079834826,940.7073998698642
until,29994,1.2912818119041845,5.164602981580129,5.7191343938295764,35.846291159466666,1367.2014354068574
get,29852,1.2895922991603643,5.02443488217233,5.847394532351139,12.184762526945287,461.65667563161594
members,29660,1.2872986087970826,6.224388644815661,15.069746671051922,36.04954350054958,4352.93039748952
eyes,29653,1.2872147817847681,4.621739410207828,9.498444994619314,24.756790530661796,1398.9536550898001
public,29475,1.2850783493397222,7.336389678362241,11.267082769084622,33.9067197464512,3601.7142929315864
use,29306,1.2830412755013831,4.921589242341028,6.183348268619753,7.2690802827056675,283.82403244162936
service,29146,1.281104830981737,8.001114100222578,11.820156116168702,22.794726953160534,2761.8032705639107
mean,29089,1.2804131131233445,5.462098526698301,4.150989237006947,20.749388771264,602.3744714934173
problem,28991,1.2792215459985146,6.486024067561582,14.409065943530463,35.9302730710272,4295.568691182587
though,28801,1.27690303041182,6.934673912269283,16.946419497506817,33.941674518755484,5093.25217357012
high,28698,1.275641518446011,8.184364626271716,10.418155777408494,6.012591838407021,653.9825877231948
go,28605,1.2744996637353503,5.964524182036878,4.57238511468837,1,34.75828430089715
towards,28600,1.274438197594713,5.7232462797689285,17.033157853650195,40.0,4969.542131909604
anything,28321,1.2709959869031364,5.797704045442218,14.613955500089633,28.756313806968976,3096.7148472485173
up,28276,1.2704384947145493,7.055678048706591,12.457944320584204,1,111.67058358296609
others,28255,1.2701781118146982,5.663637388969518,11.73519252808181,31.028224651200002,2619.432495574506
war,27842,1.2650285329818451,6.4521669118955085,5.774369012246087,40.0,1885.2564718532722
car,27798,1.264476656489678,6.778118473107085,7.689820697207301,40.0,2636.30817635087
both,27644,1.2625400933270186,6.884366937496114,11.638184004880625,36.249426896,3666.870332681594
doing,27632,1.262388864532949,5.8317940735522855,9.76155452358186,18.181496040993395,1306.603855358046
police,27508,1.260823375375225,6.561625775566469,9.07593204859733,25.39031073933419,1906.4479893046089
problems,27492,1.2606210047941317,6.31768814084803,17.57509175754272,36.60856089252267,5124.16353013165
interest,27436,1.2599120354506015,4.724264234852887,4.531202561583697,21.21458401699715,572.1664683454069
probably,27303,1.2582240237796545,6.383946581416129,14.190356250998398,32.2771427774027,3679.0492311753505
available,27184,1.2567086430987278,7.105988137201875,13.311861363142166,28.512312607283203,3389.4584159590336
where,26814,1.2519660555085868,6.643349079418017,9.648728602949591,31.218858867993323,2505.340405350227
on,26791,1.2516696854099674,5.05217596011464,4.583231107294143,1,28.982774574811167
say,26109,1.2427967100937924,4.902763081884767,7.584242311866733,15.071340046361602,696.4742603290822
saw,26076,1.2423631360099507,6.323834175309999,11.140461586672744,40.0,3501.0007709259253
full,26053,1.2420607129945178,6.503512593003375,8.208779303779366,5.963583570015222,395.4364510570506
knew,26018,1.241600132905823,7.962156355220385,19.89319724371672,31.11241785504,6118.582268706813
actually,25990,1.2412313457035538,5.626242666080816,19.53898093963776,27.32483137959254,3728.4694957753823
education,25973,1.2410072988064982,5.6391053029459535,12.064255821246734,26.935267254846753,2274.083290557612
policy,25941,1.240585275244364,6.711228045304528,16.232662888716316,34.1247355104192,4611.982831410341
ever,25895,1.2399779554457797,8.722090066695145,13.928092657470287,25.363064985088002,3820.567816772022
am,25884,1.239832611073592,6.320099932111447,9.39485556518879,1,73.61682930828029
made,25871,1.239660782776913,5.817628698826132,6.536790883083826,36.315160944,1711.9908017628375
best,25846,1.2393301679406,5.424767614988028,5.96687286290546,24.100561801353464,966.8121753237216
today,25775,1.238389957394275,5.027167832128788,12.019188390346896,40.0,2993.063560806418
